image_path,label,file_name,file_size_kb,is_valid,width,height,channels
data\raw\Organic\food_scraps\rbage-thrown-open-ground-food-waste-polythene-bags-dump-yard-scrap-228828546.jpg,organic,rbage-thrown-open-ground-food-waste-polythene-bags-dump-yard-scrap-228828546.jpg,287.89,True,1600,1157,3
data\raw\Hazardous\pesticides\hpm_0000_0001_0_img0148.jpg,hazardous,hpm_0000_0001_0_img0148.jpg,29.1,True,520,425,3
data\raw\Recyclable\plastic_bottles\pet-bottle-recycling.jpg,recyclable,pet-bottle-recycling.jpg,61.69,True,660,357,3
data\raw\Organic\kitchen_waste\vg2c00050_0006.jpeg,organic,vg2c00050_0006.jpeg,125.15,True,996,548,3
data\raw\Non-Recyclable\platics_bags_wrappers\plastic_wrap_gfx_2.png,non-recyclable,plastic_wrap_gfx_2.png,297.49,True,936,936,3
data\raw\Organic\food_scraps\vegetable-scraps-1-768x587-1.jpg,organic,vegetable-scraps-1-768x587-1.jpg,45.09,True,768,587,3
data\raw\Non-Recyclable\diapers\Depositphotos_456124904_S.jpg,non-recyclable,Depositphotos_456124904_S.jpg,708.1,True,1000,662,3
data\raw\Organic\egg_shells\Eggshells-Lying-on-the-Ground.jpg,organic,Eggshells-Lying-on-the-Ground.jpg,79.83,True,800,533,3
data\raw\Non-Recyclable\diapers\nappies-environmental-impact-disposable-pollution-environment-soil-230573896.jpg,non-recyclable,nappies-environmental-impact-disposable-pollution-environment-soil-230573896.jpg,188.36,True,1600,1155,3
data\raw\Organic\egg_shells\eggshells1.jpg,organic,eggshells1.jpg,34.14,True,590,422,3
data\raw\Hazardous\e-waste\1200px-Ewaste-pile.jpg,hazardous,1200px-Ewaste-pile.jpg,384.33,True,1200,1600,3
data\raw\Hazardous\e-waste\6184AcGb9XL - Copy.jpg,hazardous,6184AcGb9XL - Copy.jpg,125.01,True,1702,1600,3
data\raw\Hazardous\pesticides\pesticides3.jpg,hazardous,pesticides3.jpg,396.48,True,1600,1067,3
data\raw\Non-Recyclable\ceramic_product\broken20mug.png,non-recyclable,broken20mug.png,41.17,True,320,260,3
data\raw\Non-Recyclable\diapers\61dJIigpYOL.jpg,non-recyclable,61dJIigpYOL.jpg,126.37,True,1350,1169,3
data\raw\Hazardous\e-waste\e-waste3.jpg,hazardous,e-waste3.jpg,120.8,True,793,447,3
data\raw\Organic\egg_shells\broken-eggs-eggshells-carton-mc-2x1-220718.jpg,organic,broken-eggs-eggshells-carton-mc-2x1-220718.jpg,1614.84,True,2400,1200,3
data\raw\Hazardous\e-waste\electonic-waste - Copy.jpg,hazardous,electonic-waste - Copy.jpg,147.74,True,1200,900,3
data\raw\Non-Recyclable\platics_bags_wrappers\LG_2021_Page_one.jpg,non-recyclable,LG_2021_Page_one.jpg,177.52,True,609,843,3
data\raw\Hazardous\e-waste\cfl_bulbs - Copy.jpg,hazardous,cfl_bulbs - Copy.jpg,48.95,True,600,397,3
data\raw\Non-Recyclable\diapers\D_TopBanner_Catalog_IN.png,non-recyclable,D_TopBanner_Catalog_IN.png,431.78,True,960,460,3
data\raw\Non-Recyclable\platics_bags_wrappers\1500x900_362559-plastic-waste.jpg,non-recyclable,1500x900_362559-plastic-waste.jpg,215.92,True,1500,898,3
data\raw\Recyclable\glass_containers\ESTAL-WILD-GLASS-1024x576.jpg,recyclable,ESTAL-WILD-GLASS-1024x576.jpg,90.68,True,1024,576,3
data\raw\Hazardous\e-waste\t-diverse-old-halogen-and-fluorescent-light-bulbs-in-and-around-a-2197969323.jpg,hazardous,t-diverse-old-halogen-and-fluorescent-light-bulbs-in-and-around-a-2197969323.jpg,294.08,True,1001,1600,3
data\raw\Recyclable\cans_all_type\Yes-I-Can-water-cans-1.jpg,recyclable,Yes-I-Can-water-cans-1.jpg,93.29,True,1024,962,3
data\raw\Non-Recyclable\diapers\61h5qokt9sL.jpg,non-recyclable,61h5qokt9sL.jpg,67.46,True,1000,1000,3
data\raw\Recyclable\glass_containers\b0c06540025-494V_1.jpg,recyclable,b0c06540025-494V_1.jpg,55.92,True,1200,1200,3
data\raw\Organic\coffee_tea_bags\th-coffee-beans-top-view-with-shadow-isolated-on-white-background-1839213553.jpg,organic,th-coffee-beans-top-view-with-shadow-isolated-on-white-background-1839213553.jpg,1081.47,True,1500,1101,3
data\raw\Organic\food_scraps\img_156025_foodwasteindex.jpg,organic,img_156025_foodwasteindex.jpg,251.03,True,1333,1867,3
data\raw\Organic\coffee_tea_bags\green-tea-for-weight-loss-8.jpg,organic,green-tea-for-weight-loss-8.jpg,706.29,True,1080,1080,3
data\raw\Organic\kitchen_waste\dfh17may072-2-shutterstock_277774175.jpg,organic,dfh17may072-2-shutterstock_277774175.jpg,260.94,True,1200,1200,3
data\raw\Hazardous\batteries\Lithium-Batteries-vs-Alkaline-Batteries.jpg,hazardous,Lithium-Batteries-vs-Alkaline-Batteries.jpg,39.38,True,800,400,3
data\raw\Hazardous\pesticides\discarded-pesticide-containers-include-cygon-267-and-dibtom-both-are-CP48BC.jpg,hazardous,discarded-pesticide-containers-include-cygon-267-and-dibtom-both-are-CP48BC.jpg,177.92,True,1300,954,3
data\raw\Hazardous\pesticides\spraying-pesticides-28301470.jpg,hazardous,spraying-pesticides-28301470.jpg,59.93,True,800,532,3
data\raw\Non-Recyclable\stroform_product\Styrolution_Polystyrene_Yogurt_Pack.5556431b08b331afb8caff3e2378a101.jpg,non-recyclable,Styrolution_Polystyrene_Yogurt_Pack.5556431b08b331afb8caff3e2378a101.jpg,44.26,True,1200,675,3
data\raw\Organic\yard_trimmings\IMG_4398.jpg,organic,IMG_4398.jpg,139.72,True,800,533,3
data\raw\Non-Recyclable\diapers\disposable-diapers-in-garbage.jpg,non-recyclable,disposable-diapers-in-garbage.jpg,38.07,True,780,439,3
data\raw\Non-Recyclable\diapers\71vU85MMO7L._AC_UF8941000_QL80_.jpg,non-recyclable,71vU85MMO7L._AC_UF8941000_QL80_.jpg,97.84,True,894,901,3
data\raw\Non-Recyclable\stroform_product\Custom-Clamshell-Container-3b.png,non-recyclable,Custom-Clamshell-Container-3b.png,586.55,True,1200,1200,3
data\raw\Recyclable\paper_products\2021WhereRecycledPaperGoes_logotitle.png,recyclable,2021WhereRecycledPaperGoes_logotitle.png,77.56,True,600,600,3
data\raw\Non-Recyclable\stroform_product\Food-Packaging-Waste-Statistics-Understanding-the-Rise-of-Food-Packaging-Waste-Feature-Images.jpg,non-recyclable,Food-Packaging-Waste-Statistics-Understanding-the-Rise-of-Food-Packaging-Waste-Feature-Images.jpg,749.55,True,1920,1280,3
data\raw\Hazardous\pesticides\garbage.jpg,hazardous,garbage.jpg,113.78,True,682,563,3
data\raw\Recyclable\paper_products\waste-paper-products-in-cardboard-box-BKEM99.jpg,recyclable,waste-paper-products-in-cardboard-box-BKEM99.jpg,60.71,True,866,1390,3
data\raw\Hazardous\e-waste\ling-electronic-waste-electronics-hazardous-waste-recycle-computer-recycling.png,hazardous,ling-electronic-waste-electronics-hazardous-waste-recycle-computer-recycling.png,39.24,True,900,958,3
data\raw\Non-Recyclable\platics_bags_wrappers\Most-Plastic-Bags-H2R-checkerboard-SDO-4.png,non-recyclable,Most-Plastic-Bags-H2R-checkerboard-SDO-4.png,183.02,True,649,322,3
data\raw\Hazardous\e-waste\1000_F_137113944_B7B2w62hhwjr7dWy8R5nYwwlHIwCRu6S.jpg,hazardous,1000_F_137113944_B7B2w62hhwjr7dWy8R5nYwwlHIwCRu6S.jpg,100.7,True,1000,1000,3
data\raw\Organic\coffee_tea_bags\used_teabags_garden_featured.png,organic,used_teabags_garden_featured.png,460.75,True,1200,630,3
data\raw\Hazardous\e-waste\cling-bin-with-discarded-electrical-and-electronic-devices-such-as-277722974 - Copy.jpg,hazardous,cling-bin-with-discarded-electrical-and-electronic-devices-such-as-277722974 - Copy.jpg,286.53,True,1500,1600,3
data\raw\Recyclable\paper_products\spotify402x.png,recyclable,spotify402x.png,72.32,True,720,482,3
data\raw\Recyclable\cans_all_type\Recycling-saves-money.jpg,recyclable,Recycling-saves-money.jpg,110.33,True,1429,952,3
data\raw\Hazardous\e-waste\1521042165621.jpg,hazardous,1521042165621.jpg,48.46,True,640,426,3
data\raw\Non-Recyclable\platics_bags_wrappers\wrapping-luggage-in-plastic-Cover.jpeg,non-recyclable,wrapping-luggage-in-plastic-Cover.jpeg,38.67,True,924,700,3
data\raw\Recyclable\plastic_bottles\01_bottle_mm9070_190418_2400-2_2x3.jpg,recyclable,01_bottle_mm9070_190418_2400-2_2x3.jpg,1760.81,True,2048,3072,3
data\raw\Hazardous\paints\soldier-paints-solvant-thinner-500x500.jpg,hazardous,soldier-paints-solvant-thinner-500x500.jpg,31.62,True,500,500,3
data\raw\Hazardous\e-waste\e-inside-green-recycling-symbol-e-waste-concept-illustration-with-1118223065 - Copy.jpg,hazardous,e-inside-green-recycling-symbol-e-waste-concept-illustration-with-1118223065 - Copy.jpg,562.5,True,1500,1600,3
data\raw\Hazardous\e-waste\img878241.jpg,hazardous,img878241.jpg,113.65,True,1024,512,3
data\raw\Recyclable\plastic_bottles\250ml-soda-pet-bottle.jpg,recyclable,250ml-soda-pet-bottle.jpg,66.93,True,1000,1000,3
data\raw\Organic\coffee_tea_bags\shutterstock_1976758055.jpg,organic,shutterstock_1976758055.jpg,864.46,True,1000,667,3
data\raw\Hazardous\e-waste\r-illustrations-set-different-lightbulb-types-with-various-shapes-2035328045.jpg,hazardous,r-illustrations-set-different-lightbulb-types-with-various-shapes-2035328045.jpg,104.11,True,1500,700,3
data\raw\Hazardous\e-waste\LED20vs20Fluorescent20Image20202120Blog20Sized.png,hazardous,LED20vs20Fluorescent20Image20202120Blog20Sized.png,336.34,True,800,533,3
data\raw\Non-Recyclable\stroform_product\Best-eco-friendly-paper-food-packaging-containers-brands-in-Nigeria-1-1.jpeg,non-recyclable,Best-eco-friendly-paper-food-packaging-containers-brands-in-Nigeria-1-1.jpeg,172.02,True,1813,1295,3
data\raw\Non-Recyclable\platics_bags_wrappers\plastic-bags.jpg,non-recyclable,plastic-bags.jpg,44.17,True,600,400,3
data\raw\Hazardous\e-waste\shutterstock_101806765-Bulbs.jpg,hazardous,shutterstock_101806765-Bulbs.jpg,94.35,True,1200,1200,3
data\raw\Organic\yard_trimmings\Leaf-pile-2-e1509567633308.jpg,organic,Leaf-pile-2-e1509567633308.jpg,253.45,True,1995,1075,3
data\raw\Hazardous\e-waste\electronic-waste.jpg,hazardous,electronic-waste.jpg,306.94,True,2500,1667,3
data\raw\Non-Recyclable\platics_bags_wrappers\PlasticBags.png,non-recyclable,PlasticBags.png,75.62,True,355,220,3
data\raw\Recyclable\paper_products\45349554-cartons-waiting-to-be-picked-up-by-the-garbage-trucks-recycling-of-waste-paper.jpg,recyclable,45349554-cartons-waiting-to-be-picked-up-by-the-garbage-trucks-recycling-of-waste-paper.jpg,97.38,True,1300,866,3
data\raw\Hazardous\e-waste\reciclaje-industrial-portada - Copy.jpg,hazardous,reciclaje-industrial-portada - Copy.jpg,156.98,True,773,538,3
data\raw\Organic\egg_shells\-of-the-indian-and-pacific-oceans-an-endangered-species-they-travel-t-M9AFPW.jpg,organic,-of-the-indian-and-pacific-oceans-an-endangered-species-they-travel-t-M9AFPW.jpg,273.51,True,1300,957,3
data\raw\Organic\food_scraps\00vid-skorea-waste-21719-cover-superJumbo.jpg,organic,00vid-skorea-waste-21719-cover-superJumbo.jpg,173.7,True,1920,1080,3
data\raw\Hazardous\e-waste\onic-waste-on-white-background-reuse-and-recycle-concept-top-view-1011557155 - Copy.jpg,hazardous,onic-waste-on-white-background-reuse-and-recycle-concept-top-view-1011557155 - Copy.jpg,1834.62,True,1500,1101,3
data\raw\Hazardous\e-waste\WASTE-superJumbo.jpg,hazardous,WASTE-superJumbo.jpg,364.1,True,2048,1363,3
data\raw\Hazardous\paints\North_Seattle_Household_Hazardous_Waste_Collection_Facility_01.jpg,hazardous,North_Seattle_Household_Hazardous_Waste_Collection_Facility_01.jpg,6925.7,True,4288,2848,3
data\raw\Hazardous\e-waste\E-Waste-Management-in-India.jpg,hazardous,E-Waste-Management-in-India.jpg,88.33,True,1200,630,3
data\raw\Hazardous\e-waste\Fluorescent_Light_Video.jpg,hazardous,Fluorescent_Light_Video.jpg,91.02,True,820,460,3
data\raw\Hazardous\e-waste\electronic-waste-electronic-waste-old-computers-monitors-other-devices-to-recycle-109977003 - Copy.jpg,hazardous,electronic-waste-electronic-waste-old-computers-monitors-other-devices-to-recycle-109977003 - Copy.jpg,102.68,True,800,534,3
data\raw\Recyclable\cans_all_type\Drinking_can_ring-pull_tab.jpg,recyclable,Drinking_can_ring-pull_tab.jpg,295.82,True,800,532,3
data\raw\Organic\kitchen_waste\New_Food_Diagram_Image3130.jpg,organic,New_Food_Diagram_Image3130.jpg,295.36,True,1000,739,3
data\raw\Hazardous\paints\9769-DS-19-0131_Household-Hazardous-Waste.jpg,hazardous,9769-DS-19-0131_Household-Hazardous-Waste.jpg,115.72,True,1024,267,3
data\raw\Organic\coffee_tea_bags\CA4A5069b_300x.jpg,organic,CA4A5069b_300x.jpg,30.58,True,300,300,3
data\raw\Recyclable\cans_all_type\-can-mock-up-blank-template-juice-soda-beer-jar-blank-isolated-on-2163144491.jpg,recyclable,-can-mock-up-blank-template-juice-soda-beer-jar-blank-isolated-on-2163144491.jpg,218.36,True,1500,1101,3
data\raw\Organic\kitchen_waste\D9CA7F37-D4DB-4B38-B024-B08AC53C49DC_623963a3e690a.jpg,organic,D9CA7F37-D4DB-4B38-B024-B08AC53C49DC_623963a3e690a.jpg,1280.99,True,2763,2127,3
data\raw\Hazardous\e-waste\file-20210216-19-57bzc1.jpg,hazardous,file-20210216-19-57bzc1.jpg,129.07,True,1920,1186,3
data\raw\Hazardous\e-waste\Lights-Hero.jpg,hazardous,Lights-Hero.jpg,139.04,True,2000,700,3
data\raw\Non-Recyclable\sanitary_napkin\nstrual-hygiene-management-at-school-can-prevent-adverse-health-consequences.jpg,non-recyclable,nstrual-hygiene-management-at-school-can-prevent-adverse-health-consequences.jpg,404.86,True,1921,1081,3
data\raw\Non-Recyclable\stroform_product\006599702_1-6aa3222b5bef71610d70bc6e3bad3255-768x994.png,non-recyclable,006599702_1-6aa3222b5bef71610d70bc6e3bad3255-768x994.png,153.11,True,768,994,3
data\raw\Non-Recyclable\platics_bags_wrappers\362561-plastic-waste.jpg,non-recyclable,362561-plastic-waste.jpg,104.35,True,800,450,3
data\raw\Hazardous\pesticides\obsoletes.jpg,hazardous,obsoletes.jpg,61.03,True,500,312,3
data\raw\Hazardous\e-waste\how-to-dispose-of-fluorescent-light-bulbs - Copy.jpg,hazardous,how-to-dispose-of-fluorescent-light-bulbs - Copy.jpg,57.37,True,900,600,3
data\raw\Non-Recyclable\stroform_product\eom212107-gra-0001-m.jpg,non-recyclable,eom212107-gra-0001-m.jpg,229.03,True,1176,978,3
data\raw\Non-Recyclable\sanitary_napkin\trual-pads-on-shelving-unit-in-bathroom-feminine-hygiene-products-2063416142.jpg,non-recyclable,trual-pads-on-shelving-unit-in-bathroom-feminine-hygiene-products-2063416142.jpg,267.99,True,1500,1101,3
data\raw\Non-Recyclable\stroform_product\330843799_885703332699899_5678677257182402870_n.jpg,non-recyclable,330843799_885703332699899_5678677257182402870_n.jpg,37.78,True,526,526,3
data\raw\Hazardous\e-waste\47-e-waste-a-growing-concern.jpg,hazardous,47-e-waste-a-growing-concern.jpg,115.95,True,1200,628,3
data\raw\Hazardous\batteries\battery-recycling.jpg,hazardous,battery-recycling.jpg,121.22,True,1024,1024,3
data\raw\Recyclable\cans_all_type\Tin-Can-Crafts_Vertical_v1.jpg.webp,recyclable,Tin-Can-Crafts_Vertical_v1.jpg.webp,85.81,True,600,1200,3
data\raw\Hazardous\e-waste\n-edison-fluorescent-and-led-isolated-on-a-transparent-background-1242075553 - Copy.jpg,hazardous,n-edison-fluorescent-and-led-isolated-on-a-transparent-background-1242075553 - Copy.jpg,697.33,True,1500,1171,3
data\raw\Recyclable\plastic_bottles\bottles-with-soft-drink_1339-1839.jpg,recyclable,bottles-with-soft-drink_1339-1839.jpg,36.95,True,626,505,3
data\raw\Recyclable\plastic_bottles\maxresdefault2.jpg,recyclable,maxresdefault2.jpg,89.41,True,1280,720,3
data\raw\Hazardous\paints\screenshot-2022-08-03-130744.png,hazardous,screenshot-2022-08-03-130744.png,1670.53,True,1000,1278,3
data\raw\Hazardous\e-waste\db4789b29626 - Copy.jpg,hazardous,db4789b29626 - Copy.jpg,49.98,True,792,445,3
data\raw\Organic\egg_shells\india-s-fssai-grants-approval-for-nem-2.jpg,organic,india-s-fssai-grants-approval-for-nem-2.jpg,39.06,True,800,450,3
data\raw\Recyclable\cans_all_type\aluminium-cans-middle-east.jpg,recyclable,aluminium-cans-middle-east.jpg,64.61,True,500,330,3
data\raw\Non-Recyclable\ceramic_product\handmade-old-clay-pottery-ceramics-picture_csp21200013.jpg,non-recyclable,handmade-old-clay-pottery-ceramics-picture_csp21200013.jpg,122.01,True,420,519,3
data\raw\Hazardous\e-waste\sustainability-15-01837-g001 - Copy.png,hazardous,sustainability-15-01837-g001 - Copy.png,262.72,True,3266,2000,3
data\raw\Hazardous\batteries\batteries-05-00068-g001.png,hazardous,batteries-05-00068-g001.png,1084.59,True,3721,2222,3
data\raw\Hazardous\paints\Composition-of-Solvent-borne-Paints_Q320.jpg,hazardous,Composition-of-Solvent-borne-Paints_Q320.jpg,40.72,True,320,320,3
data\raw\Hazardous\batteries\The_ultimate_comparative_analysis_of_carbon_zinc_battery_vs_alkaline_800x.jpg,hazardous,The_ultimate_comparative_analysis_of_carbon_zinc_battery_vs_alkaline_800x.jpg,54.52,True,800,494,3
data\raw\Recyclable\paper_products\AccesstoRecyclingSnackable-Icons-60.jpeg,recyclable,AccesstoRecyclingSnackable-Icons-60.jpeg,76.32,True,600,300,3
data\raw\Hazardous\e-waste\electronic-waste-statistics - Copy.jpg,hazardous,electronic-waste-statistics - Copy.jpg,147.76,True,1000,500,3
data\raw\Non-Recyclable\sanitary_napkin\intimate-feminine-hygiene-pads-tampons-feminine-hygiene-items-212893871.jpg,non-recyclable,intimate-feminine-hygiene-pads-tampons-feminine-hygiene-items-212893871.jpg,67.4,True,600,900,3
data\raw\Recyclable\paper_products\cardboard-min.jpeg,recyclable,cardboard-min.jpeg,115.38,True,1920,1276,3
data\raw\Non-Recyclable\platics_bags_wrappers\20200914_140554.jpg,non-recyclable,20200914_140554.jpg,351.08,True,770,949,3
data\raw\Recyclable\glass_containers\61yOCnlgOLL._SL1500_-1.jpg,recyclable,61yOCnlgOLL._SL1500_-1.jpg,173.33,True,1250,1250,3
data\raw\Non-Recyclable\ceramic_product\3de69e4f-ae11-4b1c-9b81-e2cac38564cf.jpg,non-recyclable,3de69e4f-ae11-4b1c-9b81-e2cac38564cf.jpg,799.43,True,2400,1350,3
data\raw\Non-Recyclable\platics_bags_wrappers\60c9935424774f7129485c01_1623823188870.jpg,non-recyclable,60c9935424774f7129485c01_1623823188870.jpg,62.33,True,614,871,3
data\raw\Non-Recyclable\ceramic_product\5j45j45j-min.jpg,non-recyclable,5j45j45j-min.jpg,115.72,True,800,421,3
data\raw\Organic\kitchen_waste\1-s2.0-S2666833521000526-gr1.jpg,organic,1-s2.0-S2666833521000526-gr1.jpg,42.18,True,621,390,3
data\raw\Recyclable\cans_all_type\tin-can-isolated-on-white-background-food-supplies-2E25PN9.jpg,recyclable,tin-can-isolated-on-white-background-food-supplies-2E25PN9.jpg,115.75,True,1300,956,3
data\raw\Hazardous\batteries\Lithium_battery_terminal_image_EN.jpg,hazardous,Lithium_battery_terminal_image_EN.jpg,72.49,True,818,430,3
data\raw\Non-Recyclable\diapers\7.jpg,non-recyclable,7.jpg,222.61,True,852,480,3
data\raw\Recyclable\cans_all_type\beer-can-scrap.jpg,recyclable,beer-can-scrap.jpg,193.89,True,1024,512,3
data\raw\Organic\yard_trimmings\yard-clippings-heaped-in-wheelbarrow-BJCHJC.jpg,organic,yard-clippings-heaped-in-wheelbarrow-BJCHJC.jpg,269.62,True,867,1390,3
data\raw\Non-Recyclable\diapers\Baby2BWith2BDisposable2BDiapers.jpg,non-recyclable,Baby2BWith2BDisposable2BDiapers.jpg,148.68,True,1600,1066,3
data\raw\Hazardous\e-waste\FluorescentBulbs.jpg,hazardous,FluorescentBulbs.jpg,29.67,True,500,500,3
data\raw\Recyclable\cans_all_type\product-roundup_cannedfood.jpg,recyclable,product-roundup_cannedfood.jpg,202.37,True,1280,960,3
data\raw\Organic\coffee_tea_bags\FUR.TEA.27739890_1672739479680.webp,organic,FUR.TEA.27739890_1672739479680.webp,52.25,True,1500,1500,3
data\raw\Non-Recyclable\platics_bags_wrappers\facebook-gmb-posts-8.png,non-recyclable,facebook-gmb-posts-8.png,259.47,True,470,394,3
data\raw\Recyclable\glass_containers\korken-jar-with-lid-clear-glass__1060982_ph168838_s5.jpg,recyclable,korken-jar-with-lid-clear-glass__1060982_ph168838_s5.jpg,141.76,True,1400,933,3
data\raw\Recyclable\glass_containers\glass-bottles-and-jars-for-recycling-M3RBBE.jpg,recyclable,glass-bottles-and-jars-for-recycling-M3RBBE.jpg,207.59,True,1300,956,3
data\raw\Hazardous\e-waste\stock-photo-old-and-dusty-light-incandescent-bulb-isolated-on-white-background-2289784737 - Copy.jpg,hazardous,stock-photo-old-and-dusty-light-incandescent-bulb-isolated-on-white-background-2289784737 - Copy.jpg,145.79,True,1500,1101,3
data\raw\Organic\food_scraps\7056505-untitled-design-2022-09-22t165643215.png,organic,7056505-untitled-design-2022-09-22t165643215.png,64.26,True,940,545,3
data\raw\Recyclable\glass_containers\Containers.jpg,recyclable,Containers.jpg,79.08,True,1500,1100,3
data\raw\Organic\kitchen_waste\Food-Waste-based-Bio-gas-Plant-1.png,organic,Food-Waste-based-Bio-gas-Plant-1.png,80.9,True,500,350,3
data\raw\Organic\coffee_tea_bags\l-against-white-background-concept-composting-eco-friendly-recycling-2BEXG0J.jpg,organic,l-against-white-background-concept-composting-eco-friendly-recycling-2BEXG0J.jpg,128.34,True,1300,957,3
data\raw\Non-Recyclable\diapers\DiaperNCloth-scaled.jpg,non-recyclable,DiaperNCloth-scaled.jpg,198.1,True,1500,1000,3
data\raw\Organic\kitchen_waste\chennai-geetha-terrace-garden-PADMAJAJ-Jul-2022.jpeg,organic,chennai-geetha-terrace-garden-PADMAJAJ-Jul-2022.jpeg,111.27,True,1235,924,3
data\raw\Hazardous\e-waste\electronic-waste-ready-for-recycling-isolated-on-white-background-J769FF.jpg,hazardous,electronic-waste-ready-for-recycling-isolated-on-white-background-J769FF.jpg,160.79,True,1300,1390,3
